Feature_ID,VIP_comp_1,Loading,mz,RT,Corr_ID,Compound_Name
4514,1.21173089,-0.014165753,301.1543294,3.2865582,418,NA
204,1.210721644,0.014153954,851.2634825,0.43556646,205,NA
5217,1.210420366,0.014150432,441.2022447,3.7784111,44,Massbank:PR311024 Diferuloyl putrescine
6763,1.210295938,-0.014148977,422.1711952,4.884312,80,NA
7092,1.209883886,-0.01414416,355.2631419,5.1107936,2,"""Candidate Trihydroxylated bile acid (delta mass -54.0314; sirius atomic difference: -6H, -3O; buddy atomic difference: -6H, -3O; spectral library match to CCMSLIB00005464717, """"(4R)-4-((3S,5R,9S,10S,13R,14S,17R)-3-hydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
4834,1.209468651,-0.014139306,473.1426608,3.5386107,NA,NA
1935,1.209312211,-0.014137477,708.3179376,1.7589321,NA,NA
2314,1.208312906,-0.014125795,385.1520464,2.0512364,NA,NA
7102,1.207320973,-0.014114198,338.238133,5.033746,13,NA
3294,1.207224661,-0.014113072,515.2836015,2.5173538,NA,NA
9296,1.207146688,-0.014112161,665.9839786,7.1178656,141,NA
1005,1.205720815,0.014095492,262.1287734,0.9653339,NA,NA
1846,1.204677725,0.014083297,175.1235765,1.632327,259,NA
8754,1.2046384,-0.014082838,543.3965714,6.6570945,141,NA
9115,1.204589487,-0.014082266,616.0981951,6.9425626,141,NA
1237,1.203827062,0.014073353,100.0762881,1.1043612,175,5_AMINOPENTANOATE
4095,1.203156654,0.014065515,474.2900468,3.0484927,100,NA
6058,1.202963972,0.014063263,329.1260025,4.35528,226,NA
9901,1.202516607,-0.014058033,630.4528619,7.5356197,141,NA
2508,1.201289919,0.014043692,462.1960046,2.1378155,428,NA
7995,1.201083113,-0.014041275,548.371477,5.9145126,486,PC(20:2/0:0); [M+H]+ C28H55N1O7P1
5125,1.200586633,-0.014035471,538.2810497,3.7004013,256,Spectral Match to Taurocholic acid from NIST14
1688,1.199858585,0.014026959,318.1663305,1.4921875,184,NA
1265,1.198538885,-0.014011531,391.2073952,1.2254839,NA,NA
621,1.198184767,-0.014007391,345.1811388,0.6756465,NA,NA
1234,1.198156331,-0.014007059,282.0883964,1.1393832,NA,NA
5162,1.197806302,0.014002967,384.2957631,3.716697,NA,NA
2936,1.197249829,-0.013996462,682.353064,2.3296213,341,NA
11045,1.19696977,0.013993188,817.6098295,8.311676,NA,NA
7768,1.196509732,0.013987809,331.1878509,5.6979494,128,NA
976,1.196468395,-0.013987326,290.1533982,0.9409497,NA,NA
8106,1.196405526,-0.013986591,675.9466262,6.013123,141,NA
3506,1.196337083,-0.013985791,263.1028734,2.6352558,8,NA
9325,1.194810696,-0.013967947,723.5106023,7.1094756,141,NA
5040,1.19423798,-0.013961252,439.2228298,3.6118813,NA,NA
5962,1.194109566,-0.01395975,426.3216595,4.413608,NA,"""Candidate Trihydroxylated bile acid (delta mass 17.0263; buddy atomic difference: 3H, 1N; spectral library match to CCMSLIB00003137151, Spectral Match to Cholic acid from NIST14)"""
1713,1.193767213,-0.013955748,393.2237432,1.5875641,184,NA
11697,1.193653557,-0.013954419,580.4370083,8.857061,141,NA
3980,1.19339313,0.013951375,227.1275504,2.9312012,100,NA
5649,1.192745752,-0.013943807,444.2961333,4.128038,NA,NA
5647,1.192596692,0.013942064,389.2689034,4.073964,67,"""Candidate Tetrahydroxylated bile acid (delta mass -36.0236; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O)"""
1001,1.192508045,-0.013941028,413.1241739,0.9629879,NA,NA
4319,1.192503304,0.013940972,446.2653547,3.1888301,117,NA
6687,1.192274574,-0.013938298,340.283907,4.8867955,NA,NA
3599,1.192022169,-0.013935348,313.1622946,2.6104202,509,NA
9004,1.191450729,-0.013928667,538.0526923,6.874435,141,NA
1312,1.191180261,-0.013925505,533.2939887,1.2049779,464,NA
1723,1.191148873,-0.013925138,461.3340873,1.5364143,184,Spectral Match to Leu-Val from NIST14
2318,1.190506695,-0.013917631,1077.422883,2.0464127,337,NA
4817,1.190188726,0.013913914,651.2891271,3.5678046,NA,NA
238,1.189747037,-0.01390875,148.1333143,0.44639507,345,NA
8843,1.189041239,-0.013900499,354.3000923,6.718619,141,NA
8799,1.188670304,-0.013896163,463.1305145,6.6734233,441,NA
1639,1.188114084,-0.01388966,437.1559337,1.4461149,NA,NA
3462,1.187800531,-0.013885994,318.1912351,2.6532006,NA,NA
2533,1.187557962,-0.013883159,537.2665603,2.1440468,NA,NA
3644,1.187524287,0.013882765,435.2356956,2.7431183,509,NA
2643,1.186580366,0.01387173,236.1031209,2.2076423,NA,NA
5247,1.184605635,0.013848644,597.3637999,3.7736752,NA,NA
8794,1.184346042,-0.01384561,480.157285,6.67317,441,"""Candidate Trihydroxylated bile acid (delta mass 70.8638; buddy atomic difference: 1C, -15H, 3N, 1S)"""
5451,1.18433797,0.013845515,314.2324811,3.9936051,256,NA
2432,1.183784495,-0.013839045,602.2550985,2.0990436,NA,NA
7509,1.182832956,-0.013827921,484.3312463,5.4482474,141,NA
6886,1.182295042,0.013821632,211.1328801,4.88796,46,NA
5012,1.182157679,0.013820027,490.3380895,3.5955584,256,NA
4569,1.182051585,0.013818786,441.2023972,3.3185425,NA,Massbank:PR311024 Diferuloyl putrescine
2310,1.181879749,-0.013816777,539.2150904,2.0394204,337,NA
8594,1.180433776,-0.013799873,680.4680877,6.4892583,141,NA
3131,1.179213669,-0.01378561,481.2666577,2.4255302,NA,NA
877,1.178440842,-0.013776575,409.1970714,0.8867772,NA,NA
1103,1.178094278,0.013772523,460.3132328,1.0330374,NA,NA
8872,1.17598679,-0.013747886,607.4398821,6.7607393,141,NA
8658,1.175427704,-0.01374135,711.0174503,6.5550914,141,NA
6722,1.174812011,-0.013734152,593.3333634,4.8566303,110,NA
5435,1.174771236,-0.013733675,605.2584533,3.952241,256,NA
1814,1.174406395,-0.01372941,318.144256,1.6943722,NA,NA
1737,1.174381931,0.013729124,362.156586,1.523362,184,NA
9023,1.174094284,-0.013725761,633.4675944,6.9303613,NA,NA
5002,1.173862044,-0.013723046,311.1603062,3.5985014,256,NA
3784,1.173823997,0.013722602,524.3067103,2.8481023,NA,NA
957,1.173624976,0.013720275,246.037354,0.93591684,175,NA
7183,1.172398244,0.013705934,759.3722064,5.1766367,NA,NA
2873,1.172240113,-0.013704085,369.1785558,2.3109083,NA,NA
9005,1.172083477,-0.013702254,537.718227,6.873897,141,NA
6388,1.17185043,0.01369953,409.2562165,4.736461,38,NA
1809,1.171773663,0.013698632,323.1601715,1.596278,NA,NA
4921,1.171112189,0.013690899,441.2022965,3.6824524,NA,Massbank:PR311024 Diferuloyl putrescine
9069,1.170957503,-0.013689091,785.0225633,6.916978,141,NA
2101,1.170887352,-0.013688271,322.1740609,1.9240396,312,NA
4724,1.169993709,-0.013677824,695.3805448,3.426252,NA,NA
9966,1.169705869,-0.013674459,833.6069675,7.6107907,141,NA
3189,1.169638609,-0.013673672,274.1763088,2.4825587,NA,NA
2769,1.169321307,-0.013669963,471.2384945,2.2513123,NA,NA
1590,1.169138122,-0.013667821,587.3770191,1.4095432,NA,NA
9692,1.169119273,-0.013667601,674.1433181,7.409062,141,NA
6310,1.168907597,-0.013665126,295.2268242,4.4607058,248,NA
6437,1.168902878,-0.013665071,408.1556303,4.6607747,NA,NA
2843,1.168739206,-0.013663158,297.1446892,2.2911232,214,NA
2266,1.167612954,-0.013649991,248.1142626,2.0233815,NA,NA
9137,1.167542322,-0.013649166,601.4255646,6.978239,141,NA
8436,1.167422026,-0.013647759,727.481573,6.3159413,141,NA
4837,1.167409006,-0.013647607,625.2841689,3.4986205,343,NA
9300,1.166222345,-0.013633734,665.4823284,7.116498,141,NA
1012,1.16600557,0.0136312,171.0629334,0.9819028,175,NA
5722,1.16581753,-0.013629002,504.262899,4.122765,23,NA
2269,1.165405756,0.013624188,255.1338244,1.9574604,NA,NA
7877,1.164640982,-0.013615248,482.3605239,5.8060966,NA,Spectral Match to 1-Hexadecyl-sn-glycero-3-phosphocholine from NIST14
545,1.164294602,0.013611198,152.0569255,0.68592554,72,NA
1755,1.163221528,0.013598653,325.1754614,1.5554049,NA,NA
4173,1.162652179,0.013591997,519.2822192,3.037706,42,NA
7841,1.162098593,-0.013585526,586.3975476,5.7759495,141,NA
4567,1.161921165,0.013583451,523.1752465,3.3380103,467,NA
9791,1.160054876,-0.013561634,552.0681917,7.483877,141,NA
5276,1.159934633,-0.013560228,443.3036441,3.8421888,256,NA
10393,1.158850204,-0.01354755,698.1630287,7.8278966,141,NA
8978,1.157915465,-0.013536623,614.9510608,6.8770823,141,NA
5659,1.157215579,-0.013528441,427.2668755,4.0772085,226,NA
6261,1.156746955,0.013522962,837.548485,4.5548806,362,NA
3850,1.156379729,0.013518669,439.1861612,3.0453784,3,NA
8786,1.155185367,-0.013504707,445.1200383,6.67249,441,NA
7821,1.155165814,-0.013504478,295.2266924,5.871988,469,"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14"
5468,1.154338795,0.01349481,431.3162989,3.9846444,NA,NA
3332,1.153732739,0.013487725,262.014655,2.5732808,NA,NA
5843,1.153160268,-0.013481032,897.3425631,4.206566,NA,NA
11075,1.152680834,-0.013475427,721.8462871,8.348004,141,NA
1184,1.150779991,0.013453205,254.1601443,1.0734751,NA,NA
998,1.150403111,0.0134488,285.1440047,0.9600601,NA,NA
4828,1.150014554,-0.013444257,179.1196726,3.4940948,256,NA
2387,1.149769448,0.013441392,277.1177246,2.105462,NA,Spectral Match to PyroGlu-Phe from NIST14
608,1.148856929,-0.013430724,298.1870756,0.56807566,NA,NA
2738,1.148831625,-0.013430428,336.155927,2.2319076,146,NA
4092,1.147905124,-0.013419597,445.1801372,3.0168586,42,NA
10754,1.147792099,-0.013418275,703.1684589,8.093109,141,NA
7228,1.14717957,-0.013411115,330.263791,5.219215,NA,NA
1308,1.146576748,-0.013404067,544.2570175,1.1897038,NA,NA
2914,1.146428409,0.013402333,241.1050334,2.2962077,NA,NA
10324,1.145942773,-0.013396656,943.1662923,7.775855,141,NA
2256,1.14559194,0.013392554,553.3328136,2.0064378,NA,NA
7350,1.145119874,-0.013387036,500.274944,5.3596153,422,NA
8933,1.14484328,-0.013383802,842.0872264,6.827176,141,NA
2959,1.144836464,-0.013383723,632.361735,2.339958,NA,NA
4926,1.14479936,-0.013383289,340.1757247,3.5638804,NA,NA
2677,1.143653377,-0.013369892,678.2850308,2.2064805,NA,NA
4794,1.14347486,-0.013367805,293.2112013,3.4883103,256,NA
7164,1.142987301,-0.013362105,386.1997207,5.1692576,NA,NA
5633,1.142943934,0.013361598,611.3441421,4.0579934,301,NA
2444,1.14288998,-0.013360967,343.0937619,2.1007206,NA,NA
8915,1.142509029,-0.013356514,582.0786893,6.801998,141,NA
9379,1.141899809,-0.013349392,708.5020855,7.1708922,141,NA
3130,1.141426231,-0.013343855,247.1079433,2.421428,214,NA
1856,1.141260641,-0.013341919,497.2338733,1.5595831,NA,NA
9281,1.14002799,-0.013327509,604.4425525,7.0871644,245,NA
4960,1.139436904,-0.013320599,625.2840834,3.590096,NA,NA
10901,1.138931355,-0.013314689,839.6064037,8.207879,141,NA
2484,1.138442326,0.013308972,420.7509228,2.1290522,21,NA
2094,1.137655705,-0.013299776,361.1102266,1.8938439,82,NA
3254,1.137389143,0.01329666,336.2282463,2.362833,200,NA
8873,1.13624498,-0.013283284,607.941266,6.7606387,141,NA
7018,1.135974618,-0.013280123,353.2089936,5.0348387,13,NA
5205,1.134992616,0.013268643,873.3680378,3.761741,81,NA
3078,1.134378194,-0.01326146,290.1002298,2.3973026,NA,NA
5679,1.133847845,0.01325526,309.2060113,4.0032268,NA,NA
9101,1.133514329,-0.013251361,636.4604709,6.946736,141,NA
6614,1.132823219,0.013243282,424.2367921,4.7754593,109,NA
9337,1.132745111,-0.013242368,620.7731298,7.145959,141,NA
8914,1.132089606,-0.013234705,581.7442458,6.8009977,141,NA
3763,1.131771916,0.013230991,636.3040216,2.820996,NA,NA
6707,1.131230662,-0.013224664,406.2622653,4.843909,191,NA
7774,1.130732157,0.013218836,339.2682763,5.7083077,195,NA
9338,1.130550887,-0.013216717,620.4386125,7.1432686,141,NA
5018,1.130481277,-0.013215903,427.1371711,3.6058407,NA,NA
1705,1.130087839,-0.013211304,166.0725249,1.4998348,268,NA
7548,1.130037604,-0.013210716,595.8902397,5.4906635,141,NA
5323,1.129842232,-0.013208432,518.2918579,3.8808246,NA,NA
8577,1.129281746,0.01320188,480.319091,6.51574,475,NA
8069,1.128961321,-0.013198134,601.4402136,5.9760227,141,NA
4040,1.127932466,-0.013186106,266.137743,3.013006,NA,NA
1192,1.127398018,-0.013179858,220.1180773,1.1044651,175,D-PANTOTHENIC ACID - 30.0 eV
10182,1.127324431,-0.013178998,756.8628523,7.705958,141,NA
1062,1.126376398,0.013167915,282.1430047,1.022106,481,NA
999,1.126085913,0.013164519,613.3136203,0.94994175,NA,NA
3163,1.125909724,-0.013162459,463.1578989,2.4590425,NA,NA
2726,1.125890921,-0.01316224,421.2429074,2.2417943,NA,NA
4738,1.123715759,0.013136811,439.2309813,3.4802647,NA,NA
5292,1.122979497,-0.013128203,447.2561365,3.8383749,256,NA
619,1.122522803,0.013122864,188.0918782,0.61509913,NA,NA
4990,1.120533439,0.013099608,545.3340366,3.5774653,256,NA
8406,1.119775636,-0.013090749,349.2350602,6.2798805,NA,NA
9002,1.119062749,-0.013082415,692.1832679,7.0287747,245,NA
2759,1.119046515,-0.013082225,283.1087934,2.245965,NA,NA
7339,1.118955192,-0.013081157,335.2192154,5.2821274,141,NA
8316,1.11869122,-0.013078071,353.2663723,6.185919,NA,NA
10366,1.117894247,-0.013068754,921.1539268,7.8019056,141,NA
532,1.117631485,-0.013065683,289.139102,0.59810495,138,NA
4757,1.117016843,0.013058497,490.2903751,3.454344,83,NA
1233,1.116720965,-0.013055038,373.2084296,1.1391631,NA,NA
92,1.116698179,-0.013054772,265.0156919,0.38327536,97,NA
5041,1.116496332,-0.013052412,496.3040324,3.6190608,256,NA
2485,1.116254095,-0.01304958,212.0915807,2.17883,NA,NA
8822,1.115782798,-0.01304407,706.8585058,6.8515024,93,NA
2808,1.115723633,-0.013043379,230.1024762,2.2675524,196,NA
11701,1.115608449,-0.013042032,795.5723242,8.844962,141,NA
3521,1.113993818,-0.013023156,463.1579228,2.661415,NA,NA
11570,1.113009027,-0.013011644,1044.751767,8.761546,141,NA
8155,1.112855961,-0.013009854,697.9589442,6.0563993,141,NA
1914,1.112547146,-0.013006244,496.2387438,1.7005626,351,NA
3930,1.112370294,0.013004176,249.1099725,2.9643888,NA,NA
6422,1.112093316,0.013000938,834.6091285,4.655326,105,"""Candidate Trihydroxylated bile acid (delta mass 425.3133; sirius atomic difference: 20C, 39H, 7N, 3O; buddy atomic difference: 24C, 43H, 1N, 5O; spectral library match to CCMSLIB00005435981, Cholic acid)"""
1066,1.110450198,0.01298173,194.0675537,1.0115178,NA,NA
4932,1.110379814,-0.012980907,384.2593762,3.5575616,256,NA
6611,1.109888874,-0.012975167,762.5212453,4.798914,48,NA
6450,1.109812214,0.012974271,484.3630602,4.6878295,NA,"""Candidate Dihydroxylated bile acid (delta mass 91.0624; sirius atomic difference: 3C, 9H, 1N, 2O; buddy atomic difference: 3C, 9H, 1N, 2O)"""
6424,1.109684641,0.01297278,817.5826829,4.65513,105,cholic acid - 40.0 eV
3475,1.108621327,-0.012960349,430.2668674,2.6408374,275,NA
1843,1.108368279,0.012957391,192.0691875,1.6367315,334,NA
3654,1.108166875,-0.012955036,276.1265538,2.7508354,NA,NA
2990,1.107983073,0.012952888,162.0550907,2.4817057,509,Spectral Match to Indole-2-carboxylic acid from NIST14
9246,1.107738708,-0.012950031,659.803052,7.077517,141,NA
4411,1.106936114,0.012940648,488.2526007,3.2550735,42,NA
2722,1.106933561,0.012940618,391.2080028,2.230515,36,NA
6014,1.106665768,-0.012937488,315.2530723,4.1824656,35,NA
6423,1.106126853,0.012931187,355.2632372,4.6198215,105,Spectral Match to Cholic acid from NIST14
4733,1.106113112,-0.012931027,417.1544569,3.43833,NA,NA
7767,1.105308239,0.012921617,309.2059381,5.7042418,128,NA
3451,1.10493543,-0.012917259,596.377406,2.6203315,131,NA
8149,1.103754783,0.012903457,395.2768853,6.049092,NA,NA
6186,1.10272828,0.012891456,454.3165473,4.4644103,409,NA
10353,1.102534773,-0.012889194,881.3116492,7.7668796,NA,NA
7829,1.100569081,0.012866214,371.2789945,5.7413673,278,"""Candidate Trihydroxylated bile acid (delta mass -38.0361; sirius atomic difference: -6H, -2O; buddy atomic difference: -6H, -2O)"""
3238,1.100155312,0.012861377,310.1752189,2.4776015,214,NA
3799,1.10000842,-0.01285966,627.3195105,2.8593895,NA,NA
403,1.099924018,0.012858673,212.1030517,0.5790392,NA,Candidate 3-methylhistidine-C2:0 (delta mass:42.01)
9204,1.099810785,-0.012857349,848.5940369,7.027107,141,NA
997,1.099203244,0.012850247,323.1599245,0.976668,175,NA
9459,1.098905772,-0.012846769,672.4895323,7.2361193,141,NA
5031,1.098307915,0.01283978,698.3219127,3.6198506,NA,NA
1161,1.098239259,0.012838977,152.0708139,1.1018568,164,NA
4875,1.098062208,-0.012836908,771.3688484,3.5241323,NA,NA
239,1.097596739,0.012831466,343.1236141,0.45394838,205,LACTULOSE
5082,1.097383142,-0.012828969,477.2675908,3.6632133,256,NA
2192,1.097196626,0.012826789,223.1177523,1.9813784,273,NA
3147,1.097021906,-0.012824746,431.2506971,2.4252362,66,NA
2669,1.09692086,0.012823565,585.372285,2.2077157,NA,NA
6982,1.09690132,0.012823336,503.3706918,5.036979,NA,NA
4746,1.096463286,-0.012818215,457.2336976,3.4477277,285,NA
2799,1.096105433,-0.012814032,368.2176871,2.2714078,214,NA
4696,1.095801886,-0.012810483,270.1700653,3.4157786,476,NA
1057,1.095746049,0.012809831,417.1841405,1.0573903,71,NA
4291,1.093889498,-0.012788127,385.2199643,3.158012,NA,NA
8974,1.093162884,-0.012779632,820.0749177,6.8529935,141,NA
7362,1.093133991,-0.012779294,483.3081968,5.3018527,NA,NA
6583,1.093104272,-0.012778947,395.2960921,4.808815,447,NA
6308,1.092662901,0.012773787,502.2958369,4.565964,272,NA
245,1.091865001,0.012764459,266.1598966,0.415096,205,NA
863,1.091258923,-0.012757374,359.2288726,0.882558,NA,NA
6371,1.089912984,-0.012741639,545.3093609,4.582181,NA,NA
2202,1.089432261,-0.012736019,427.1398871,1.96921,NA,NA
7027,1.089330458,0.012734829,534.3470719,5.035968,NA,NA
9104,1.088604165,-0.012726338,636.9627387,6.9492674,141,NA
2787,1.088405073,0.012724011,288.0173824,2.266889,68,NA
906,1.088351717,0.012723387,149.0599391,0.89769256,293,Spectral Match to Tropic acid from NIST14
4082,1.08743575,0.012712679,440.2548947,3.0097666,NA,NA
7318,1.087285902,0.012710927,464.3181802,5.2739005,NA,NA
1869,1.086037741,-0.012696336,405.1369594,1.6627066,229,NA
7405,1.086023509,-0.012696169,760.5045845,5.382018,141,NA
9428,1.085993589,-0.012695819,914.6518183,7.2014384,141,NA
9998,1.085650179,-0.012691805,747.1969864,7.5952682,141,NA
2336,1.084547485,0.012678914,209.090051,2.059869,NA,NA
1048,1.083781822,-0.012669963,251.1005194,1.019807,203,NA
7468,1.083651715,0.012668442,1039.672237,5.400205,422,NA
6664,1.083251693,0.012663765,410.2599617,4.8390403,38,NA
7347,1.083218689,0.012663379,680.3688064,5.289687,294,NA
1049,1.082197632,0.012651443,137.0459928,0.98336685,NA,HYPOXANTHINE
9378,1.081702073,-0.012645649,554.176118,7.164035,349,NA
5527,1.08086535,0.012635868,546.2604943,4.008761,256,NA
4237,1.08069395,-0.012633864,609.3134519,3.12721,42,NA
397,1.080206459,-0.012628165,265.0905479,0.4520184,NA,NA
1180,1.079947568,0.012625138,258.0739795,1.0922654,175,NA
3420,1.078850632,-0.012612315,456.2821057,2.6545482,NA,NA
2490,1.076560602,-0.012585543,685.292043,2.1354702,324,NA
7728,1.076464675,-0.012584421,602.898976,5.6744404,141,NA
4978,1.076006122,0.012579061,180.1020168,3.584155,NA,NA
1461,1.075816588,0.012576845,334.1862683,1.3034683,NA,NA
796,1.075165525,-0.012569234,248.100852,0.817973,388,NA
4157,1.074594053,0.012562553,209.0802972,3.018487,NA,NA
3191,1.073964256,-0.01255519,229.1049711,2.6327453,8,NA
2247,1.073722921,0.012552369,309.1923645,2.047445,NA,NA
4989,1.073577788,-0.012550672,267.1205809,3.5994453,NA,NA
7451,1.07329775,-0.012547399,277.2374469,5.3807125,NA,NA
2570,1.073234468,0.012546659,365.1804239,2.2108853,NA,NA
5375,1.072835597,0.012541996,423.2739312,3.8968167,NA,NA
1677,1.072439419,-0.012537364,280.04874,1.4853398,NA,NA
1155,1.071698209,0.012528699,290.1595459,1.0902479,122,O-adipoylcarnitine
2471,1.071284758,-0.012523866,982.7815243,2.111606,NA,NA
914,1.07103518,0.012520948,587.3149886,0.818146,NA,NA
1322,1.070676444,-0.012516754,595.2824033,1.2131695,401,NA
3322,1.070425546,-0.012513821,334.2121793,2.5590012,NA,NA
9042,1.068519793,-0.012491542,763.5102915,6.867386,141,NA
10376,1.068488844,-0.01249118,921.6549624,7.8013573,141,NA
1207,1.068297837,0.012488947,247.1110608,1.1181542,175,NA
2205,1.068136142,0.012487057,243.0530825,2.0018756,57,NA
5104,1.0681116,-0.01248677,403.1939625,3.6736772,256,NA
5759,1.067918937,0.012484517,488.248716,4.1528754,256,NA
6271,1.067904266,0.012484346,329.2321124,4.542136,NA,NA
5410,1.067751794,-0.012482563,607.2735601,4.022858,256,NA
2115,1.067592098,0.012480697,236.1283225,1.9222058,NA,NA
3751,1.067469538,-0.012479264,538.2225622,2.8140304,NA,NA
4830,1.067344209,0.012477799,454.2551675,3.4888644,NA,NA
4435,1.06705824,0.012474455,510.2348426,3.2431047,42,NA
2773,1.067019233,0.012473999,251.1382027,2.139614,NA,NA
6651,1.066593371,-0.012469021,331.2478311,4.8102827,438,"""Candidate Pentahydroxylated bile acid (delta mass -110.0374; sirius atomic difference: -6C, -6H, -2O; buddy atomic difference: -6C, -6H, -2O)"""
11434,1.066309307,-0.0124657,1131.327503,8.660552,11,NA
474,1.066145137,0.012463781,416.2617989,0.5823931,NA,NA
2299,1.066079105,0.012463009,298.1860377,2.0366774,273,NA
1732,1.065943564,0.012461424,410.2018687,1.531253,500,NA
7234,1.065876602,0.012460642,323.2195745,5.2125897,74,NA
4681,1.065588604,-0.012457275,544.3124993,3.353363,NA,NA
9472,1.064441588,-0.012443865,892.6388813,7.267026,141,NA
4260,1.064267386,0.012441829,507.241961,3.1365576,42,NA
5897,1.064187033,0.01244089,533.23781,4.240257,256,NA
3606,1.063867471,-0.012437154,409.1836202,2.7114415,NA,NA
6453,1.063596423,0.012433985,291.1954828,4.6434965,210,NA
1868,1.063157822,0.012428858,243.1340041,1.6369001,259,NA
4629,1.062960552,0.012426551,673.2906405,3.3722901,NA,NA
6793,1.062771293,0.012424339,633.3576316,4.910539,NA,NA
1175,1.062658539,0.012423021,249.0846978,1.1188089,175,NA
2657,1.062380298,-0.012419768,416.1559469,2.206121,413,NA
9380,1.062272471,-0.012418507,658.4911578,7.1696014,141,NA
5957,1.061170667,-0.012405627,605.297735,4.268152,NA,NA
3614,1.061021333,-0.012403881,360.1935647,2.7371783,NA,NA
5638,1.06062049,0.012399195,407.2790126,4.072423,NA,"""Candidate Tetrahydroxylated bile acid (delta mass -18.0072; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005464785, """"(R)-4-((3S,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-12-oxohexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
1950,1.060250311,-0.012394867,608.3152388,1.7418181,NA,NA
6777,1.060215786,0.012394464,281.211204,4.893501,265,NA
2719,1.059956585,-0.012391433,355.1497735,2.233494,190,NA
3611,1.059863282,0.012390343,322.1762246,2.709918,NA,NA
8973,1.05975552,-0.012389083,819.5732166,6.8529215,141,NA
1708,1.059338609,0.012384209,302.2074764,1.499872,184,NA
11073,1.058665601,-0.012376341,722.5159215,8.353419,141,NA
2679,1.058609535,-0.012375686,452.2134143,2.228519,36,NA
2957,1.058484837,-0.012374228,389.2399764,2.416341,NA,NA
3043,1.058372184,-0.012372911,286.2491631,2.3893058,NA,NA
6727,1.057781146,0.012366001,481.277258,4.855549,NA,NA
1111,1.05731444,-0.012360545,364.1113293,1.0649402,175,NA
8994,1.056716671,-0.012353557,673.4966146,6.878683,141,NA
3901,1.056487501,0.012350878,520.33376,2.9076567,NA,NA
4698,1.056318786,0.012348906,397.3065434,3.4277768,285,NA
9739,1.055708328,-0.012341769,659.1332048,7.448976,141,NA
1693,1.055396115,0.012338119,215.1391837,1.4898598,NA,NA
8322,1.055040881,-0.012333966,565.7615965,6.2613435,27,NA
2660,1.054836627,0.012331579,730.1677296,2.2119403,NA,NA
1334,1.054729368,0.012330325,445.2412076,1.2402072,NA,NA
6746,1.054451376,0.012327075,471.331649,4.8816605,NA,NA
7103,1.05443,0.012326825,367.246396,5.155566,NA,NA
1973,1.054354604,-0.012325943,466.2300319,1.773266,NA,NA
5016,1.054139901,-0.012323433,293.1496545,3.5993207,256,NA
7170,1.053648754,-0.012317692,295.2266804,5.158172,141,"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14"
8738,1.053630889,-0.012317483,633.2164448,6.766174,NA,NA
680,1.051978024,-0.01229816,193.1337607,0.71852124,17,NA
7997,1.051908752,-0.01229735,498.3460738,5.91355,141,NA
1583,1.051706019,0.01229498,531.3513076,1.3992267,NA,NA
334,1.051143857,-0.012288408,144.1020742,0.50657105,321,Stachydrine (L-proline betaine)
5024,1.050791515,-0.012284289,655.2367316,3.6052978,NA,NA
4426,1.050565967,-0.012281652,939.4132077,3.2563913,42,NA
9215,1.049849791,-0.01227328,687.4961951,7.051158,141,NA
1770,1.049383537,-0.012267829,206.0449635,1.5730547,399,NA
6125,1.049349738,0.012267434,424.3058529,4.423512,14,"""Candidate Tetrahydroxylated bile acid (delta mass -0.9842; buddy atomic difference: 1C, -3H, 5N, -5O)"""
7537,1.049261516,0.012266403,330.2637016,5.3608003,87,NA
2796,1.049081856,-0.012264302,427.2187904,2.2652533,NA,NA
8930,1.048581495,-0.012258453,856.6097997,6.8176637,141,NA
8961,1.0480857,-0.012252657,659.4766899,6.835729,141,NA
6919,1.048045362,0.012252185,426.2614337,4.9810896,NA,NA
6601,1.047822937,-0.012249585,434.3037922,4.792594,48,NA
2708,1.047299122,-0.012243461,425.2370556,2.2403274,36,NA
1862,1.047110814,-0.01224126,266.0329832,1.6648892,NA,NA
8282,1.045628994,-0.012223937,652.4743879,6.155216,141,NA
5058,1.044646756,-0.012212454,481.231069,3.6087518,104,NA
8039,1.044536516,-0.012211165,594.3099946,5.9614396,NA,NA
866,1.044460175,0.012210273,228.1596371,0.8697536,276,NA
2056,1.044432329,-0.012209947,216.1021136,1.8491588,515,NA
1313,1.044195267,0.012207176,513.3406963,1.210514,175,NA
5716,1.04383389,0.012202951,327.2167398,4.0349793,NA,NA
1874,1.043096855,-0.012194335,356.1452215,1.6794637,NA,NA
7874,1.042959683,-0.012192731,423.3288458,5.941227,379,NA
6521,1.042945514,0.012192565,570.3851542,4.724404,1,NA
4363,1.042435896,0.012186608,592.298736,3.2169416,42,NA
6339,1.04180672,-0.012179252,616.4269628,4.585595,495,NA
9408,1.041745858,-0.012178541,672.9919985,7.208387,141,NA
2279,1.041639926,0.012177302,257.0956203,2.0290904,446,NA
